idx,INSEE,nom,latitude,longitude,population
26644,15242,LeTrioulou,44.667 ,2.183 ,127
26645,62114,Bermicourt,50.417 ,2.233 ,127
26646,23156,Pontcharraud,45.867 ,2.283 ,127
26647,62814,Thievres,50.133 ,2.450 ,127
26648,63369,Saint-Julien-la-Geneste,46.050 ,2.733 ,127
26649,48192,Trelans,44.500 ,3.083 ,127
26650,2417,Lempire,49.983 ,3.167 ,127
26651,3209,Poezat,46.083 ,3.217 ,127
26652,34212,Poujols,43.767 ,3.333 ,127
26653,48068,Gabrias,44.550 ,3.383 ,127
26654,48110,Paulhac-en-Margeride,44.867 ,3.383 ,127
26655,2494,Monceau-sur-Oise,49.900 ,3.700 ,127
26656,51586,Unchair,49.283 ,3.750 ,127
26657,10212,Machy,48.133 ,4.050 ,127
26658,8440,Tarzy,49.867 ,4.300 ,127
26659,8189,Girondelle,49.850 ,4.383 ,127
26660,8428,Sorcy-Bauthemont,49.550 ,4.533 ,127
26661,71078,Chamilly,46.867 ,4.683 ,127
26662,21620,Tarsul,47.533 ,4.983 ,127
26663,21246,Epernay-sous-Gevrey,47.183 ,5.033 ,127
26664,71364,LaRacineuse,46.833 ,5.150 ,127
26665,52288,Lezeville,48.433 ,5.383 ,127
26666,21167,Cheuge,47.383 ,5.400 ,127
26667,70542,Venere,47.367 ,5.667 ,127
26668,88195,Gendreville,48.233 ,5.717 ,127
26669,73313,Verthemex,45.633 ,5.783 ,127
26670,25164,Corcondray,47.233 ,5.833 ,127
26671,70367,Mont-le-Vernois,47.600 ,6.067 ,127
26672,88239,Hergugney,48.383 ,6.200 ,127
26673,25208,Durnes,47.100 ,6.233 ,127
26674,73272,Saint-Pierre-de-Belleville,45.467 ,6.267 ,127
26675,54141,Coyviller,48.583 ,6.283 ,127
26676,6056,Entraunes,44.183 ,6.750 ,127
26677,56256,Trehorenteuc,48.017 ,-2.283 ,126
26678,14279,Fontenermont,48.817 ,-1.100 ,126
26679,64004,Abitain,43.417 ,-0.983 ,126
26680,14115,Bures-les-Monts,48.950 ,-0.967 ,126
26681,14385,Magny-en-Bessin,49.300 ,-0.667 ,126
26682,61219,LaLande-Saint-Simeon,48.817 ,-0.433 ,126
26683,61364,Saint-Aubert-sur-Orne,48.783 ,-0.333 ,126
26684,61383,Saint-Didier-sous-Ecouves,48.550 ,-0.033 ,126
26685,14457,LesMoutiers-en-Auge,48.900 ,-0.017 ,126
26686,40124,Herre,44.000 ,-0.017 ,126
26687,65285,Louit,43.300 ,0.150 ,126
26688,24109,LaChapelle-Gresignac,45.400 ,0.333 ,126
26689,65211,Guchan,42.850 ,0.350 ,126
26690,27475,LaPoterie-Mathieu,49.267 ,0.550 ,126
26691,31078,Boudrac,43.200 ,0.550 ,126
26692,27433,Neuville-sur-Authou,49.217 ,0.633 ,126
26693,27371,Livet-sur-Authou,49.233 ,0.667 ,126
26694,32061,Boulaur,43.550 ,0.783 ,126
26695,47160,Masquieres,44.417 ,1.050 ,126
26696,28336,Saint-Eman,48.317 ,1.217 ,126
26697,9123,Fornex,43.167 ,1.250 ,126
26698,41264,Tripleville,47.950 ,1.483 ,126
26699,46275,Saint-Martin-de-Vers,44.550 ,1.550 ,126
26700,80118,Boufflers,50.267 ,2.017 ,126
26701,80348,Fransu,50.100 ,2.083 ,126
26702,80687,Rubescourt,49.600 ,2.567 ,126
26703,80311,Fignieres,49.683 ,2.583 ,126
26704,62211,Capelle-Fermont,50.350 ,2.617 ,126
26705,34193,Pardailhan,43.450 ,2.850 ,126
26706,34306,Soumont,43.733 ,3.367 ,126
26707,58243,Saint-Gratien-Savigny,46.883 ,3.667 ,126
26708,63221,Medeyrolles,45.400 ,3.800 ,126
26709,51279,Granges-sur-Aube,48.583 ,3.850 ,126
26710,51271,Gionges,48.933 ,3.967 ,126
26711,2265,Dohis,49.750 ,4.133 ,126
26712,71020,Barnay,47.083 ,4.333 ,126
26713,10439,Viviers-sur-Artaut,48.100 ,4.500 ,126
26714,8312,Murtin-et-Bogny,49.817 ,4.533 ,126
26715,1356,Saint-Georges-sur-Renon,46.100 ,5.033 ,126
26716,55334,Menil-la-Horgne,48.700 ,5.533 ,126
26717,5005,Antonaves,44.267 ,5.800 ,126
26718,73091,Conjux,45.783 ,5.817 ,126
26719,25143,Chay,47.033 ,5.867 ,126
26720,54068,Beuvezin,48.383 ,5.967 ,126
26721,25123,Charbonnieres-les-Sapins,47.150 ,6.217 ,126
26722,57674,Tincry,48.900 ,6.417 ,126
26723,20287,Sorio,42.583 ,9.267 ,126
26724,14239,Englesqueville-la-Percee,49.383 ,-0.950 ,125
26725,64144,Boumourt,43.433 ,-0.517 ,125
26726,61004,Antoigny,48.517 ,-0.367 ,125
26727,14203,Cricqueville-en-Auge,49.233 ,-0.067 ,125
26728,65387,Saint-Lanne,43.592 ,-0.058 ,125
26729,14473,Notre-Dame-de-Livaye,49.117 ,0.050 ,125
26730,16197,LaMagdeleine,46.050 ,0.083 ,125
26731,32265,Monclar-sur-Losse,43.533 ,0.333 ,125
26732,61461,LeSap-Andre,48.833 ,0.383 ,125
26733,27381,Malouy,49.133 ,0.517 ,125
26734,24282,Monsaguel,44.733 ,0.583 ,125
26735,32255,Miramont-Latour,43.767 ,0.683 ,125
26736,76504,Pleine-Seve,49.817 ,0.750 ,125
26737,32055,Bives,43.833 ,0.817 ,125
26738,76510,Pretot-Vicquemare,49.733 ,0.850 ,125
26739,27663,LeTroncq,49.200 ,0.917 ,125
26740,9208,Montgauch,43.000 ,1.083 ,125
26741,24151,Doissat,44.733 ,1.083 ,125
26742,76119,Bosc-Berenger,49.633 ,1.250 ,125
26743,31379,Montgazin,43.300 ,1.283 ,125
26744,80665,Regniere-Ecluse,50.283 ,1.767 ,125
26745,95046,Banthelu,49.133 ,1.817 ,125
26746,80283,Esclainvillers,49.683 ,2.400 ,125
26747,89097,Chene-Arnoult,47.900 ,3.067 ,125
26748,2772,Vaux-en-Vermandois,49.817 ,3.150 ,125
26749,58174,Montenoison,47.217 ,3.433 ,125
26750,63145,Egliseneuve-des-Liards,45.567 ,3.433 ,125
26751,2039,Autremencourt,49.700 ,3.800 ,125
26752,71280,Marly-sous-Issy,46.717 ,3.933 ,125
26753,21203,Courcelles-Fremoy,47.450 ,4.167 ,125
26754,21686,Villaines-les-Prevotes,47.550 ,4.300 ,125
26755,1045,Birieux,45.950 ,5.033 ,125
26756,52260,Lamancine,48.217 ,5.117 ,125
26757,52249,Isomes,47.650 ,5.300 ,125
26758,26025,Barnave,44.650 ,5.367 ,125
26759,39023,Aubepin,46.433 ,5.367 ,125
26760,39090,Chainee-des-Coupis,46.933 ,5.433 ,125
26761,39196,LesDeux-Fays,46.883 ,5.483 ,125
26762,5117,Ribeyret,44.417 ,5.550 ,125
26763,54436,Preutin-Higny,49.350 ,5.800 ,125
26764,88455,Serecourt,48.050 ,5.850 ,125
26765,54564,Vieville-en-Haye,48.933 ,5.933 ,125
26766,70009,Aisey-et-Richecourt,47.883 ,5.950 ,125
26767,70431,Quenoche,47.467 ,6.100 ,125
26768,70535,Velleguindry-et-Levrecey,47.550 ,6.100 ,125
26769,70317,LesMagny,47.533 ,6.450 ,125
26770,88168,Fauconcourt,48.367 ,6.533 ,125
26771,57105,Boustroff,49.000 ,6.633 ,125
26772,54191,Fenneviller,48.483 ,6.883 ,125
26773,57594,Roppeviller,49.100 ,7.500 ,125
26774,14298,Gefosse-Fontenay,49.367 ,-1.083 ,124
26775,14622,Saint-Martin-de-Blagny,49.250 ,-0.950 ,124
26776,49236,Passavant-sur-Layon,47.117 ,-0.383 ,124
26777,64239,Gerderest,43.417 ,-0.183 ,124
26778,64446,Peyrelongue-Abos,43.417 ,-0.100 ,124
26779,47208,Pompogne,44.250 ,0.050 ,124
26780,14687,LeTheil-en-Auge,49.350 ,0.250 ,124
26781,37137,Luble,47.517 ,0.250 ,124
26782,16396,Ventouse,45.900 ,0.333 ,124
26783,24105,Chapdeuil,45.333 ,0.483 ,124
26784,76086,Bertrimont,49.667 ,1.000 ,124
26785,27692,Villettes,49.150 ,1.050 ,124
26786,46166,Lebreil,44.333 ,1.183 ,124
26787,24375,Saint-Aubin-de-Nabirat,44.733 ,1.267 ,124
26788,28003,Allainville,48.717 ,1.300 ,124
26789,31340,Mervilla,43.517 ,1.467 ,124
26790,23088,Gartempe,46.150 ,1.733 ,124
26791,9211,Montsegur,42.867 ,1.833 ,124
26792,11317,Rodome,42.800 ,2.067 ,124
26793,62345,Fontaine-l'Etalon,50.300 ,2.067 ,124
26794,46338,Bessonies,44.800 ,2.150 ,124
26795,19277,Valiergues,45.483 ,2.300 ,124
26796,66073,Estoher,42.600 ,2.483 ,124
26797,66079,Finestret,42.617 ,2.517 ,124
26798,66097,Lesquerde,42.800 ,2.533 ,124
26799,66206,LeTech,42.417 ,2.550 ,124
26800,18183,LePondy,46.800 ,2.650 ,124
26801,80551,Misery,49.833 ,2.883 ,124
26802,34339,Villespassans,43.383 ,2.900 ,124
26803,80272,Epenancourt,49.800 ,2.917 ,124
26804,12236,Saint-Laurent-de-Levezou,44.200 ,2.967 ,124
26805,15007,Anterrieux,44.833 ,3.067 ,124
26806,89260,Molesmes,47.617 ,3.467 ,124
26807,34264,Saint-Jean-de-Bueges,43.833 ,3.617 ,124
26808,63174,Grandval,45.600 ,3.667 ,124
26809,42281,Saint-Rirand,46.067 ,3.850 ,124
26810,59188,Ecuelin,50.200 ,3.917 ,124
26811,21276,Fontaines-en-Duesmois,47.650 ,4.550 ,124
26812,26102,Condillac,44.633 ,4.817 ,124
26813,52034,Bailly-aux-Forges,48.467 ,4.917 ,124
26814,8326,Nouart,49.433 ,5.050 ,124
26815,26137,Francillon-sur-Roubion,44.617 ,5.083 ,124
26816,21211,Crecey-sur-Tille,47.567 ,5.133 ,124
26817,52092,Chalancey,47.683 ,5.150 ,124
26818,55310,Luzy-Saint-Martin,49.533 ,5.150 ,124
26819,52541,Vitry-les-Nogent,47.983 ,5.350 ,124
26820,55511,Thonnelle,49.550 ,5.367 ,124
26821,52363,Orbigny-au-Val,47.883 ,5.433 ,124
26822,54178,Epiez-sur-Chiers,49.483 ,5.500 ,124
26823,55105,Chatillon-sous-les-Cotes,49.150 ,5.533 ,124
26824,39342,Monay,46.833 ,5.600 ,124
26825,70466,Saint-Loup-Nantouard,47.417 ,5.733 ,124
26826,25172,Courchapon,47.267 ,5.750 ,124
26827,54282,Joppecourt,49.383 ,5.783 ,124
26828,88307,Mont-les-Lamarche,48.017 ,5.800 ,124
26829,70436,Raincourt,47.867 ,5.883 ,124
26830,5057,Fouillouse,44.450 ,6.017 ,124
26831,88070,Bouxurulles,48.333 ,6.233 ,124
26832,25298,Grosbois,47.350 ,6.300 ,124
26833,73119,Freney,45.200 ,6.633 ,124
26834,88156,Doncieres,48.400 ,6.633 ,124
26835,50006,Amigny,49.150 ,-1.183 ,123
26836,14681,Surrain,49.333 ,-0.867 ,123
26837,64050,Arrast-Larrebieu,43.300 ,-0.850 ,123
26838,64002,Abere,43.383 ,-0.167 ,123
26839,33149,Daubeze,44.700 ,-0.150 ,123
26840,16413,Villiers-le-Roux,46.050 ,0.100 ,123
26841,61331,LePlantis,48.600 ,0.383 ,123
26842,65431,Sost,42.933 ,0.550 ,123
26843,76639,Saint-Pierre-Lavis,49.667 ,0.633 ,123
26844,24123,Clermont-de-Beauregard,44.950 ,0.650 ,123
26845,76309,Gonzeville,49.767 ,0.817 ,123
26846,24195,Gaugeac,44.667 ,0.883 ,123
26847,24560,Urval,44.817 ,0.933 ,123
26848,31318,Marignac-Laspeyres,43.217 ,0.950 ,123
26849,31209,Garac,43.700 ,1.100 ,123
26850,76170,LaChapelle-du-Bourgay,49.817 ,1.150 ,123
26851,24545,Teillots,45.250 ,1.217 ,123
26852,60128,Canny-sur-Therain,49.600 ,1.717 ,123
26853,80699,Saint-Aubin-Riviere,49.867 ,1.783 ,123
26854,9052,Besset,43.083 ,1.833 ,123
26855,80340,Fourcigny,49.767 ,1.833 ,123
26856,80631,Ponches-Estruval,50.317 ,1.900 ,123
26857,62425,Hendecourt-les-Ransart,50.200 ,2.733 ,123
26858,3269,Sauvagny,46.450 ,2.817 ,123
26859,60527,Reez-Fosse-Martin,49.100 ,2.950 ,123
26860,2594,Passy-en-Valois,49.167 ,3.200 ,123
26861,34234,Roquessels,43.550 ,3.217 ,123
26862,2221,Coupru,49.033 ,3.267 ,123
26863,2490,Monampteuil,49.483 ,3.567 ,123
26864,51050,Bergeres-sous-Montmirail,48.867 ,3.583 ,123
26865,58183,Mouron-sur-Yonne,47.183 ,3.733 ,123
26866,51324,Linthes,48.733 ,3.850 ,123
26867,2725,Sommeron,49.950 ,3.950 ,123
26868,10101,Coclois,48.467 ,4.333 ,123
26869,21700,Villers-Patras,47.933 ,4.550 ,123
26870,26352,LaTouche,44.500 ,4.883 ,123
26871,52082,Bugnieres,47.950 ,5.100 ,123
26872,8159,Euilly-et-Lombut,49.633 ,5.117 ,123
26873,26240,Plan-de-Baix,44.817 ,5.167 ,123
26874,52313,Mareilles,48.183 ,5.267 ,123
26875,70422,Poyans,47.450 ,5.467 ,123
26876,39361,Montmirey-le-Chateau,47.217 ,5.533 ,123
26877,39468,Rothonay,46.517 ,5.533 ,123
26878,26153,Laborel,44.283 ,5.600 ,123
26879,1316,Pugieu,45.817 ,5.650 ,123
26880,39031,Auxange,47.167 ,5.650 ,123
26881,70193,Cult,47.317 ,5.733 ,123
26882,55256,Jonville-en-Woevre,49.067 ,5.783 ,123
26883,88030,Bainville-aux-Saules,48.200 ,6.133 ,123
26884,88047,Begnecourt,48.200 ,6.150 ,123
26885,4026,Bellaffaire,44.417 ,6.183 ,123
26886,57403,Liehon,49.000 ,6.250 ,123
26887,88337,Oncourt,48.250 ,6.367 ,123
26888,25589,Vauclusotte,47.283 ,6.733 ,123
26889,70330,Mandrevillars,47.617 ,6.783 ,123
26890,6005,Ascros,43.917 ,7.017 ,123
26891,88193,Gemaingoutte,48.250 ,7.083 ,123
26892,50229,Hamelin,48.550 ,-1.217 ,122
26893,64031,Arancou,43.433 ,-1.050 ,122
26894,64206,Escot,43.083 ,-0.600 ,122
26895,53189,Rennes-en-Grenouilles,48.483 ,-0.483 ,122
26896,79192,Noirlieu,46.917 ,-0.433 ,122
26897,64383,Mialos,43.500 ,-0.400 ,122
26898,40169,Maillas,44.250 ,-0.183 ,122
26899,64089,Baleix,43.383 ,-0.133 ,122
26900,32214,Loubedat,43.733 ,0.017 ,122
26901,32226,Manas-Bastanous,43.367 ,0.367 ,122
26902,32324,Ponsan-Soubiran,43.350 ,0.483 ,122
26903,32263,Moncassin,43.450 ,0.500 ,122
26904,27046,Bazoques,49.167 ,0.550 ,122
26905,24411,Saint-Front-sur-Nizonne,45.483 ,0.633 ,122
26906,24528,Sceau-Saint-Angel,45.483 ,0.700 ,122
26907,31449,Regades,43.050 ,0.717 ,122
26908,32139,Gaudonville,43.883 ,0.850 ,122
26909,86291,Villemort,46.550 ,0.917 ,122
26910,41005,Arville,48.067 ,0.950 ,122
26911,11026,Baraigne,43.333 ,1.833 ,122
26912,11312,Ribouisse,43.183 ,1.917 ,122
26913,78518,Rennemoulin,48.833 ,2.050 ,122
26914,80810,Vitz-sur-Authie,50.250 ,2.067 ,122
26915,62142,Blingel,50.417 ,2.150 ,122
26916,60182,LeCrocq,49.617 ,2.183 ,122
26917,60465,Noiremont,49.550 ,2.217 ,122
26918,60520,LeQuesnel-Aubry,49.517 ,2.300 ,122
26919,18260,Tendron,46.967 ,2.850 ,122
26920,80097,Bethencourt-sur-Somme,49.800 ,2.967 ,122
26921,3075,Chezelle,46.217 ,3.117 ,122
26922,2177,Cheret,49.517 ,3.683 ,122
26923,89040,Bessy-sur-Cure,47.617 ,3.733 ,122
26924,89194,Grimault,47.650 ,3.983 ,122
26925,42007,Arcinges,46.133 ,4.283 ,122
26926,21181,Clomot,47.183 ,4.483 ,122
26927,21447,Musigny,47.167 ,4.517 ,122
26928,21251,Essey,47.200 ,4.533 ,122
26929,21164,Chazilly,47.183 ,4.583 ,122
26930,55560,Villers-aux-Vents,48.850 ,5.017 ,122
26931,52203,Fontaines-sur-Marne,48.550 ,5.100 ,122
26932,21240,Echevannes,47.533 ,5.167 ,122
26933,21079,Blagny-sur-Vingeanne,47.433 ,5.367 ,122
26934,55022,Avioth,49.567 ,5.400 ,122
26935,39551,Veria,46.450 ,5.433 ,122
26936,39303,Louvenne,46.417 ,5.467 ,122
26937,38419,Saint-Martin-de-Clelles,44.850 ,5.617 ,122
26938,38424,Saint-Maurice-en-Trieves,44.750 ,5.667 ,122
26939,52482,Soulaucourt-sur-Mouzon,48.200 ,5.683 ,122
26940,73147,Loisieux,45.650 ,5.733 ,122
26941,54594,Xammes,48.967 ,5.850 ,122
26942,39202,Dournon,46.933 ,5.967 ,122
26943,39053,BiefduFourg,46.817 ,6.117 ,122
26944,38237,Mizoen,45.050 ,6.133 ,122
26945,57282,Hagen,49.500 ,6.167 ,122
26946,25028,Athose,47.083 ,6.317 ,122
26947,25203,Domprel,47.200 ,6.467 ,122
26948,25392,Mont-de-Vougney,47.233 ,6.717 ,122
26949,6100,Revest-les-Roches,43.883 ,7.150 ,122
26950,67244,Kleingoeft,48.683 ,7.450 ,122
26951,20141,Letia,42.183 ,8.833 ,122
26952,50548,Saint-Sauveur-de-Pierrepont,49.333 ,-1.583 ,121
26953,50028,LaBaleine,48.917 ,-1.317 ,121
26954,35325,LaSelle-Guerchaise,47.950 ,-1.167 ,121
26955,64025,Angous,43.300 ,-0.817 ,121
26956,61439,Saint-Ouen-le-Brisoult,48.517 ,-0.333 ,121
26957,65346,Oueilloux,43.167 ,0.183 ,121
26958,61477,Survie,48.833 ,0.200 ,121
26959,14058,Bellou,48.983 ,0.233 ,121
26960,16238,Moutonneau,45.900 ,0.233 ,121
26961,65094,Bizous,43.067 ,0.433 ,121
26962,16203,Mainzac,45.550 ,0.483 ,121
26963,32057,Blaziert,43.933 ,0.483 ,121
26964,31347,Molas,43.400 ,0.783 ,121
26965,24238,Lempzours,45.367 ,0.817 ,121
26966,76524,Reuville,49.750 ,0.867 ,121
26967,9026,Audressein,42.933 ,1.017 ,121
26968,80480,Lignieres-en-Vimeu,49.917 ,1.733 ,121
26969,60280,Gourchelles,49.733 ,1.783 ,121
26970,66147,Porte-Puymorens,42.550 ,1.833 ,121
26971,81169,Missecle,43.717 ,2.000 ,121
26972,80145,Brucamps,50.067 ,2.050 ,121
26973,66034,Campome,42.650 ,2.367 ,121
26974,45041,Bordeaux-en-Gatinais,48.100 ,2.517 ,121
26975,15102,Lavigerie,45.133 ,2.767 ,121
26976,80409,Hallu,49.783 ,2.800 ,121
26977,2774,Vendelles,49.917 ,3.133 ,121
26978,34062,Caussiniojouls,43.550 ,3.150 ,121
26979,63202,Madriat,45.433 ,3.200 ,121
26980,58252,Saint-Malo-en-Donziois,47.317 ,3.267 ,121
26981,2052,Bassoles-Aulers,49.533 ,3.383 ,121
26982,2777,Vendieres,48.867 ,3.450 ,121
26983,2595,Passy-sur-Marne,49.067 ,3.567 ,121
26984,58288,Teigny,47.383 ,3.667 ,121
26985,89417,Tissey,47.850 ,3.900 ,121
26986,63104,LaChaulme,45.467 ,3.945 ,121
26987,10177,Javernant,48.167 ,4.000 ,121
26988,43240,Solignac-sous-Roche,45.250 ,4.000 ,121
26989,8210,Hannogne-Saint-Remy,49.600 ,4.133 ,121
26990,10327,LaRothiere,48.350 ,4.567 ,121
26991,21222,Cussy-le-Chatel,47.167 ,4.583 ,121
26992,10039,Bergeres,48.183 ,4.667 ,121
26993,21634,Thorey-sur-Ouche,47.150 ,4.700 ,121
26994,21077,Bissey-la-Cote,47.917 ,4.717 ,121
26995,21306,Grenand-les-Sombernon,47.267 ,4.717 ,121
26996,51500,Saint-Mard-sur-le-Mont,48.917 ,4.850 ,121
26997,8383,Saint-Juvin,49.333 ,4.933 ,121
26998,8049,Bar-les-Buzancy,49.433 ,4.950 ,121
26999,52069,Braux-le-Chatel,48.100 ,4.950 ,121
27000,52015,Arbigny-sous-Varennes,47.867 ,5.617 ,121
27001,39278,Largillay-Marsonnay,46.550 ,5.667 ,121
27002,55227,Han-devant-Pierrepont,49.400 ,5.700 ,121
27003,88404,Rozieres-sur-Mouzon,48.117 ,5.700 ,121
27004,73233,Saint-Franc,45.483 ,5.733 ,121
27005,70170,Contreglise,47.833 ,6.033 ,121
27006,4184,Saint-Jurs,43.900 ,6.200 ,121
27007,70470,Sainte-Marie-en-Chaux,47.783 ,6.317 ,121
27008,4204,Senez,43.917 ,6.400 ,121
27009,73088,Cohennoz,45.750 ,6.483 ,121
27010,54507,Sionviller,48.633 ,6.533 ,121
27011,57100,Bourscheid,48.767 ,7.183 ,121
27012,20161,Moita,42.267 ,9.417 ,121
27013,40173,Marpaps,43.567 ,-0.683 ,120
27014,40027,Bassercles,43.550 ,-0.617 ,120
27015,14087,Bonnoeil,48.917 ,-0.367 ,120
27016,64027,Anos,43.400 ,-0.283 ,120
27017,65036,Artalens-Souin,42.967 ,-0.050 ,120
27018,61076,LeCercueil,48.600 ,0.017 ,120
27019,14105,LaBreviere,48.967 ,0.167 ,120
27020,32050,Betplan,43.417 ,0.200 ,120
27021,32097,Cazaux-d'Angles,43.667 ,0.267 ,120
27022,24191,Fraisse,44.933 ,0.300 ,120
27023,61013,Aunay-les-Bois,48.550 ,0.300 ,120
27024,65337,Orieux,43.233 ,0.300 ,120
27025,47189,Montignac-Toupinerie,44.550 ,0.350 ,120
27026,65419,Sentous,43.267 ,0.383 ,120
27027,32114,Cuelas,43.350 ,0.450 ,120
27028,47050,Cassignas,44.300 ,0.800 ,120
27029,28316,Rohaire,48.667 ,0.850 ,120
27030,76040,Autigny,49.800 ,0.867 ,120
27031,82157,Saint-Beauzeil,44.350 ,0.917 ,120
27032,32386,Saint-Lizier-du-Plante,43.417 ,0.950 ,120
27033,41213,Saint-Gourgon,47.667 ,1.017 ,120
27034,31189,Forgues,43.433 ,1.050 ,120
27035,82128,Montfermier,44.217 ,1.400 ,120
27036,80104,Biencourt,49.967 ,1.700 ,120
27037,9340,Vira,43.050 ,1.767 ,120
27038,60208,Enencourt-Leage,49.300 ,1.850 ,120
27039,80515,Marlers,49.767 ,1.850 ,120
27040,81229,Roquevidal,43.633 ,1.867 ,120
27041,62017,Aix-en-Ergny,50.583 ,2.000 ,120
27042,62101,Beauvois,50.367 ,2.233 ,120
27043,18203,Saint-Christophe-le-Chaudry,46.583 ,2.367 ,120
27044,62860,Villers-Sir-Simon,50.317 ,2.500 ,120
27045,60276,Godenvillers,49.583 ,2.550 ,120
27046,15257,Vezels-Roussy,44.800 ,2.583 ,120
27047,45218,LeMoulinet-surSolin,47.833 ,2.617 ,120
27048,15125,Mentieres,45.067 ,3.133 ,120
27049,48179,Saint-Privat-du-Fau,44.917 ,3.350 ,120
27050,43226,Saint-Vert,45.367 ,3.550 ,120
27051,2255,Cys-la-Commune,49.400 ,3.567 ,120
27052,2033,Aubigny-en-Laonnois,49.500 ,3.800 ,120
27053,42278,Saint-Priest-la-Vetre,45.800 ,3.800 ,120
27054,43143,Montusclat,45.017 ,4.133 ,120
27055,21434,Montlay-en-Auxois,47.350 ,4.283 ,120
27056,21394,Massingy-les-Semur,47.517 ,4.400 ,120
27057,8071,Blombay,49.817 ,4.450 ,120
27058,30013,Argilliers,43.983 ,4.500 ,120
27059,8147,Dricourt,49.400 ,4.517 ,120
27060,10184,Juzanvigny,48.417 ,4.583 ,120
27061,51039,Bassu,48.833 ,4.700 ,120
27062,8456,Tournavaux,49.867 ,4.783 ,120
27063,52206,Frampas,48.517 ,4.833 ,120
27064,8114,Chehery,49.650 ,4.867 ,120
27065,21096,Boussenois,47.633 ,5.217 ,120
27066,8459,Tremblois-les-Carignan,49.650 ,5.250 ,120
27067,21507,Premieres,47.233 ,5.283 ,120
27068,55584,Woimbey,48.967 ,5.467 ,120
27069,1200,Labalme,46.100 ,5.483 ,120
27070,1400,Seillonnaz,45.800 ,5.483 ,120
27071,39507,Seligney,46.933 ,5.533 ,120
27072,5146,Saint-Julien-en-Beauchene,44.617 ,5.700 ,120
27073,55217,Goussaincourt,48.483 ,5.700 ,120
27074,55457,Saint-Hilaire-en-Woevre,49.083 ,5.700 ,120
27075,39116,LaChatelaine,46.867 ,5.817 ,120
27076,70483,Scye,47.650 ,6.050 ,120
27077,25360,Malbrans,47.117 ,6.083 ,120
27078,70052,Bassigney,47.817 ,6.183 ,120
27079,54216,Froville,48.467 ,6.350 ,120
27080,83142,Trigance,43.767 ,6.450 ,120
27081,25595,Vellerot-les-Belvoir,47.350 ,6.600 ,120
27082,5027,Cervieres,44.867 ,6.717 ,120
27083,20154,Marignana,42.217 ,8.800 ,120
27084,20018,Arbellara,41.683 ,8.983 ,120
27085,50039,Beaucoudray,48.967 ,-1.133 ,119
27086,50380,Notre-Dame-d'Elle,49.117 ,-0.967 ,119
27087,64162,Camou-Cihigue,43.117 ,-0.900 ,119
27088,79247,Saint-Etienne-la-Cigogne,46.117 ,-0.500 ,119
27089,65380,Sabalos,43.283 ,0.133 ,119
27090,24533,Servanches,45.150 ,0.167 ,119
27091,65250,Lalanne-Trie,43.317 ,0.333 ,119
27092,27035,Bailleul-la-Vallee,49.200 ,0.433 ,119
27093,65316,Monlong,43.200 ,0.467 ,119
27094,32267,Monferran-Plaves,43.483 ,0.650 ,119
27095,24441,Saint-Leon-d'Issigeac,44.717 ,0.683 ,119
27096,32018,Aurimont,43.583 ,0.833 ,119
27097,76694,Tocqueville-en-Caux,49.783 ,0.900 ,119
27098,27573,Saint-Nicolas-d'Attez,48.817 ,0.933 ,119
27099,80269,Epaumesnil,49.917 ,1.850 ,119
27100,62175,Brevillers,50.350 ,2.017 ,119
27101,81110,Jouqueviel,44.183 ,2.150 ,119
27102,15167,Rouziers,44.783 ,2.217 ,119
27103,62833,Vacquerie-le-Boucq,50.267 ,2.217 ,119
27104,19083,Feyt,45.700 ,2.483 ,119
27105,66061,Coustouges,42.367 ,2.650 ,119
27106,34305,LeSoulie,43.550 ,2.717 ,119
27107,63079,Champagnat-le-Jeune,45.450 ,3.433 ,119
27108,34277,Saint-Maurice-Navacelles,43.833 ,3.500 ,119
27109,58181,Moraches,47.283 ,3.550 ,119
27110,89081,LaChapelle-Vaupelteigne,47.850 ,3.767 ,119
27111,42114,Jeansagniere,45.733 ,3.833 ,119
27112,10414,Villeloup,48.367 ,3.867 ,119
27113,58111,Fachin,47.000 ,3.967 ,119
27114,7139,Laviolle,44.767 ,4.333 ,119
27115,10226,Marolles-les-Bailly,48.183 ,4.350 ,119
27116,51490,Saint-Jean-sur-Moivre,48.900 ,4.583 ,119
27117,55065,Boureuilles,49.200 ,5.050 ,119
27118,26098,Cobonne,44.767 ,5.083 ,119
27119,21424,Montagny-les-Seurre,47.017 ,5.250 ,119
27120,55384,Nicey-sur-Aire,48.883 ,5.333 ,119
27121,55522,Ugny-sur-Meuse,48.633 ,5.700 ,119
27122,39094,Chamole,46.833 ,5.733 ,119
27123,54492,Sanzey,48.767 ,5.833 ,119
27124,55046,Beney-en-Woevre,48.967 ,5.833 ,119
27125,52185,Enfonvelle,47.933 ,5.867 ,119
27126,70268,Gezier-et-Fontenelay,47.350 ,5.900 ,119
27127,74954,Sion,45.917 ,5.917 ,119
27128,5009,Aspres-les-Corps,44.800 ,5.983 ,119
27129,70146,Chaux-les-Port,47.717 ,6.033 ,119
27130,54407,Ogneville,48.483 ,6.067 ,119
27131,57027,Arraincourt,48.967 ,6.533 ,119
27132,57519,Obervisse,49.150 ,6.583 ,119
27133,25369,Marvelise,47.517 ,6.600 ,119
27134,25552,Sourans,47.400 ,6.633 ,119
